id,word,condition,preference,item,felicitous,mono
092368,algunos,34,1,item_5,infelicitous,mono
092368,algunos,34,1,item_6,infelicitous,mono
092368,algunos,34,1,item_7,infelicitous,mono
092368,algunos,34,1,item_8,infelicitous,mono
092368,algunos,34,1,item_9,infelicitous,mono
092368,algunos,34,0,item_10,infelicitous,mono
092368,unos,44,1,item_1,felicitous,mono
092368,unos,44,1,item_2,felicitous,mono
092368,unos,44,1,item_3,felicitous,mono
092368,unos,44,1,item_4,felicitous,mono
092368,unos,44,1,item_5,felicitous,mono
092368,unos,44,1,item_6,felicitous,mono
092368,unos,44,1,item_7,felicitous,mono
092368,unos,44,1,item_8,felicitous,mono
092368,unos,44,0,item_9,felicitous,mono
092368,unos,44,0,item_10,felicitous,mono
092368,unos,34,1,item_1,infelicitous,mono
092368,unos,34,1,item_2,infelicitous,mono
092368,unos,34,1,item_3,infelicitous,mono
092368,unos,34,1,item_4,infelicitous,mono
092368,unos,34,1,item_5,infelicitous,mono
092368,unos,34,1,item_6,infelicitous,mono
092368,unos,34,1,item_7,infelicitous,mono
092368,unos,34,1,item_8,infelicitous,mono
092368,unos,34,0,item_9,infelicitous,mono
092368,unos,34,0,item_10,infelicitous,mono
094018,algunos,44,1,item_1,felicitous,mono
094018,algunos,44,1,item_2,felicitous,mono
094018,algunos,44,1,item_3,felicitous,mono
094018,algunos,44,1,item_4,felicitous,mono
094018,algunos,44,1,item_5,felicitous,mono
094018,algunos,44,1,item_6,felicitous,mono
094018,algunos,44,1,item_7,felicitous,mono
094018,algunos,44,1,item_8,felicitous,mono
094018,algunos,44,0,item_9,felicitous,mono
094018,algunos,44,0,item_10,felicitous,mono
094018,algunos,34,1,item_1,infelicitous,mono
094018,algunos,34,1,item_2,infelicitous,mono
094018,algunos,34,1,item_3,infelicitous,mono
094018,algunos,34,1,item_4,infelicitous,mono
094018,algunos,34,1,item_5,infelicitous,mono
094018,algunos,34,1,item_6,infelicitous,mono
094018,algunos,34,1,item_7,infelicitous,mono
094018,algunos,34,1,item_8,infelicitous,mono
094018,algunos,34,1,item_9,infelicitous,mono
094018,algunos,34,0,item_10,infelicitous,mono
094018,unos,44,1,item_1,felicitous,mono
094018,unos,44,1,item_2,felicitous,mono
094018,unos,44,1,item_3,felicitous,mono
094018,unos,44,1,item_4,felicitous,mono
094018,unos,44,1,item_5,felicitous,mono
094018,unos,44,1,item_6,felicitous,mono
094018,unos,44,1,item_7,felicitous,mono
094018,unos,44,1,item_8,felicitous,mono
094018,unos,44,1,item_9,felicitous,mono
094018,unos,44,0,item_10,felicitous,mono
094018,unos,34,1,item_1,infelicitous,mono
094018,unos,34,1,item_2,infelicitous,mono
094018,unos,34,1,item_3,infelicitous,mono
094018,unos,34,1,item_4,infelicitous,mono
094018,unos,34,1,item_5,infelicitous,mono
094018,unos,34,1,item_6,infelicitous,mono
094018,unos,34,1,item_7,infelicitous,mono
094018,unos,34,1,item_8,infelicitous,mono
094018,unos,34,0,item_9,infelicitous,mono
094018,unos,34,0,item_10,infelicitous,mono
098533,algunos,44,1,item_1,felicitous,mono
098533,algunos,44,1,item_2,felicitous,mono
098533,algunos,44,1,item_3,felicitous,mono
098533,algunos,44,1,item_4,felicitous,mono
098533,algunos,44,1,item_5,felicitous,mono
098533,algunos,44,1,item_6,felicitous,mono
098533,algunos,44,1,item_7,felicitous,mono
098533,algunos,44,0,item_8,felicitous,mono
098533,algunos,44,0,item_9,felicitous,mono
098533,algunos,44,0,item_10,felicitous,mono
098533,algunos,34,1,item_1,infelicitous,mono
098533,algunos,34,1,item_2,infelicitous,mono
098533,algunos,34,1,item_3,infelicitous,mono
098533,algunos,34,1,item_4,infelicitous,mono
098533,algunos,34,1,item_5,infelicitous,mono
098533,algunos,34,1,item_6,infelicitous,mono
098533,algunos,34,1,item_7,infelicitous,mono
098533,algunos,34,1,item_8,infelicitous,mono
098533,algunos,34,1,item_9,infelicitous,mono
098533,algunos,34,0,item_10,infelicitous,mono
098533,unos,44,1,item_1,felicitous,mono
098533,unos,44,1,item_2,felicitous,mono
098533,unos,44,1,item_3,felicitous,mono
098533,unos,44,1,item_4,felicitous,mono
098533,unos,44,1,item_5,felicitous,mono
098533,unos,44,1,item_6,felicitous,mono
098533,unos,44,1,item_7,felicitous,mono
098533,unos,44,1,item_8,felicitous,mono
098533,unos,44,1,item_9,felicitous,mono
098533,unos,44,0,item_10,felicitous,mono
098533,unos,34,1,item_1,infelicitous,mono
098533,unos,34,1,item_2,infelicitous,mono
098533,unos,34,1,item_3,infelicitous,mono
098533,unos,34,1,item_4,infelicitous,mono
098533,unos,34,1,item_5,infelicitous,mono
098533,unos,34,1,item_6,infelicitous,mono
098533,unos,34,1,item_7,infelicitous,mono
098533,unos,34,1,item_8,infelicitous,mono
098533,unos,34,0,item_9,infelicitous,mono
098533,unos,34,0,item_10,infelicitous,mono
097673,algunos,44,1,item_1,felicitous,mono
097673,algunos,44,1,item_2,felicitous,mono
097673,algunos,44,1,item_3,felicitous,mono
097673,algunos,44,1,item_4,felicitous,mono
097673,algunos,44,1,item_5,felicitous,mono
097673,algunos,44,1,item_6,felicitous,mono
097673,algunos,44,1,item_7,felicitous,mono
097673,algunos,44,1,item_8,felicitous,mono
097673,algunos,44,0,item_9,felicitous,mono
097673,algunos,44,0,item_10,felicitous,mono
097673,algunos,34,1,item_1,infelicitous,mono
097673,algunos,34,1,item_2,infelicitous,mono
097673,algunos,34,1,item_3,infelicitous,mono
097673,algunos,34,1,item_4,infelicitous,mono
097673,algunos,34,1,item_5,infelicitous,mono
097673,algunos,34,1,item_6,infelicitous,mono
097673,algunos,34,1,item_7,infelicitous,mono
097673,algunos,34,1,item_8,infelicitous,mono
097673,algunos,34,1,item_9,infelicitous,mono
097673,algunos,34,1,item_10,infelicitous,mono
097673,unos,44,1,item_1,felicitous,mono
097673,unos,44,1,item_2,felicitous,mono
097673,unos,44,1,item_3,felicitous,mono
097673,unos,44,1,item_4,felicitous,mono
097673,unos,44,1,item_5,felicitous,mono
097673,unos,44,1,item_6,felicitous,mono
097673,unos,44,1,item_7,felicitous,mono
097673,unos,44,1,item_8,felicitous,mono
097673,unos,44,1,item_9,felicitous,mono
097673,unos,44,0,item_10,felicitous,mono
097673,unos,34,1,item_1,infelicitous,mono
097673,unos,34,1,item_2,infelicitous,mono
097673,unos,34,1,item_3,infelicitous,mono
097673,unos,34,1,item_4,infelicitous,mono
097673,unos,34,1,item_5,infelicitous,mono
097673,unos,34,1,item_6,infelicitous,mono
097673,unos,34,1,item_7,infelicitous,mono
097673,unos,34,1,item_8,infelicitous,mono
097673,unos,34,1,item_9,infelicitous,mono
097673,unos,34,0,item_10,infelicitous,mono
096929,algunos,44,1,item_1,felicitous,mono
096929,algunos,44,1,item_2,felicitous,mono
096929,algunos,44,1,item_3,felicitous,mono
096929,algunos,44,1,item_4,felicitous,mono
096929,algunos,44,1,item_5,felicitous,mono
096929,algunos,44,1,item_6,felicitous,mono
096929,algunos,44,1,item_7,felicitous,mono
096929,algunos,44,0,item_8,felicitous,mono
096929,algunos,44,0,item_9,felicitous,mono
096929,algunos,44,0,item_10,felicitous,mono
096929,algunos,34,1,item_1,infelicitous,mono
096929,algunos,34,1,item_2,infelicitous,mono
096929,algunos,34,1,item_3,infelicitous,mono
096929,algunos,34,1,item_4,infelicitous,mono
096929,algunos,34,1,item_5,infelicitous,mono
096929,algunos,34,1,item_6,infelicitous,mono
096929,algunos,34,1,item_7,infelicitous,mono
096929,algunos,34,1,item_8,infelicitous,mono
096929,algunos,34,1,item_9,infelicitous,mono
096929,algunos,34,1,item_10,infelicitous,mono
096929,unos,44,1,item_1,felicitous,mono
096929,unos,44,1,item_2,felicitous,mono
096929,unos,44,1,item_3,felicitous,mono
096929,unos,44,1,item_4,felicitous,mono
096929,unos,44,1,item_5,felicitous,mono
096929,unos,44,1,item_6,felicitous,mono
096929,unos,44,1,item_7,felicitous,mono
096929,unos,44,1,item_8,felicitous,mono
096929,unos,44,1,item_9,felicitous,mono
096929,unos,44,0,item_10,felicitous,mono
096929,unos,34,1,item_1,infelicitous,mono
096929,unos,34,1,item_2,infelicitous,mono
096929,unos,34,1,item_3,infelicitous,mono
096929,unos,34,1,item_4,infelicitous,mono
096929,unos,34,1,item_5,infelicitous,mono
096929,unos,34,1,item_6,infelicitous,mono
096929,unos,34,1,item_7,infelicitous,mono
096929,unos,34,1,item_8,infelicitous,mono
096929,unos,34,1,item_9,infelicitous,mono
096929,unos,34,0,item_10,infelicitous,mono
095085,algunos,44,1,item_1,felicitous,mono
095085,algunos,44,1,item_2,felicitous,mono
095085,algunos,44,1,item_3,felicitous,mono
095085,algunos,44,1,item_4,felicitous,mono
095085,algunos,44,1,item_5,felicitous,mono
095085,algunos,44,1,item_6,felicitous,mono
095085,algunos,44,1,item_7,felicitous,mono
095085,algunos,44,0,item_8,felicitous,mono
095085,algunos,44,0,item_9,felicitous,mono
095085,algunos,44,0,item_10,felicitous,mono
095085,algunos,34,1,item_1,infelicitous,mono
095085,algunos,34,1,item_2,infelicitous,mono
095085,algunos,34,1,item_3,infelicitous,mono
095085,algunos,34,1,item_4,infelicitous,mono
095085,algunos,34,1,item_5,infelicitous,mono
095085,algunos,34,1,item_6,infelicitous,mono
095085,algunos,34,1,item_7,infelicitous,mono
095085,algunos,34,1,item_8,infelicitous,mono
095085,algunos,34,1,item_9,infelicitous,mono
095085,algunos,34,0,item_10,infelicitous,mono
095085,unos,44,1,item_1,felicitous,mono
095085,unos,44,1,item_2,felicitous,mono
095085,unos,44,1,item_3,felicitous,mono
095085,unos,44,1,item_4,felicitous,mono
095085,unos,44,1,item_5,felicitous,mono
095085,unos,44,1,item_6,felicitous,mono
095085,unos,44,1,item_7,felicitous,mono
095085,unos,44,1,item_8,felicitous,mono
095085,unos,44,0,item_9,felicitous,mono
095085,unos,44,0,item_10,felicitous,mono
095085,unos,34,1,item_1,infelicitous,mono
095085,unos,34,1,item_2,infelicitous,mono
095085,unos,34,1,item_3,infelicitous,mono
095085,unos,34,1,item_4,infelicitous,mono
095085,unos,34,1,item_5,infelicitous,mono
095085,unos,34,1,item_6,infelicitous,mono
095085,unos,34,1,item_7,infelicitous,mono
095085,unos,34,1,item_8,infelicitous,mono
095085,unos,34,0,item_9,infelicitous,mono
095085,unos,34,0,item_10,infelicitous,mono
099685,algunos,44,1,item_1,felicitous,mono
099685,algunos,44,1,item_2,felicitous,mono
099685,algunos,44,1,item_3,felicitous,mono
099685,algunos,44,1,item_4,felicitous,mono
099685,algunos,44,1,item_5,felicitous,mono
099685,algunos,44,1,item_6,felicitous,mono
099685,algunos,44,1,item_7,felicitous,mono
099685,algunos,44,1,item_8,felicitous,mono
099685,algunos,44,0,item_9,felicitous,mono
099685,algunos,44,0,item_10,felicitous,mono
099685,algunos,34,1,item_1,infelicitous,mono
099685,algunos,34,1,item_2,infelicitous,mono
099685,algunos,34,1,item_3,infelicitous,mono
099685,algunos,34,1,item_4,infelicitous,mono
099685,algunos,34,1,item_5,infelicitous,mono
099685,algunos,34,1,item_6,infelicitous,mono
099685,algunos,34,1,item_7,infelicitous,mono
099685,algunos,34,1,item_8,infelicitous,mono
099685,algunos,34,1,item_9,infelicitous,mono
099685,algunos,34,0,item_10,infelicitous,mono
099685,unos,44,1,item_1,felicitous,mono
099685,unos,44,1,item_2,felicitous,mono
099685,unos,44,1,item_3,felicitous,mono
099685,unos,44,1,item_4,felicitous,mono
099685,unos,44,1,item_5,felicitous,mono
099685,unos,44,1,item_6,felicitous,mono
099685,unos,44,1,item_7,felicitous,mono
099685,unos,44,1,item_8,felicitous,mono
099685,unos,44,1,item_9,felicitous,mono
099685,unos,44,0,item_10,felicitous,mono
099685,unos,34,1,item_1,infelicitous,mono
099685,unos,34,1,item_2,infelicitous,mono
099685,unos,34,1,item_3,infelicitous,mono
099685,unos,34,1,item_4,infelicitous,mono
099685,unos,34,1,item_5,infelicitous,mono
099685,unos,34,1,item_6,infelicitous,mono
099685,unos,34,1,item_7,infelicitous,mono
099685,unos,34,1,item_8,infelicitous,mono
099685,unos,34,0,item_9,infelicitous,mono
099685,unos,34,0,item_10,infelicitous,mono
098893,algunos,44,1,item_1,felicitous,mono
098893,algunos,44,1,item_2,felicitous,mono
098893,algunos,44,1,item_3,felicitous,mono
098893,algunos,44,1,item_4,felicitous,mono
098893,algunos,44,1,item_5,felicitous,mono
098893,algunos,44,1,item_6,felicitous,mono
098893,algunos,44,1,item_7,felicitous,mono
098893,algunos,44,0,item_8,felicitous,mono
098893,algunos,44,0,item_9,felicitous,mono
098893,algunos,44,0,item_10,felicitous,mono
098893,algunos,34,1,item_1,infelicitous,mono
098893,algunos,34,1,item_2,infelicitous,mono
098893,algunos,34,1,item_3,infelicitous,mono
098893,algunos,34,1,item_4,infelicitous,mono
098893,algunos,34,1,item_5,infelicitous,mono
098893,algunos,34,1,item_6,infelicitous,mono
098893,algunos,34,1,item_7,infelicitous,mono
098893,algunos,34,1,item_8,infelicitous,mono
098893,algunos,34,1,item_9,infelicitous,mono
098893,algunos,34,0,item_10,infelicitous,mono
098893,unos,44,1,item_1,felicitous,mono
098893,unos,44,1,item_2,felicitous,mono
098893,unos,44,1,item_3,felicitous,mono
098893,unos,44,1,item_4,felicitous,mono
098893,unos,44,1,item_5,felicitous,mono
098893,unos,44,1,item_6,felicitous,mono
098893,unos,44,1,item_7,felicitous,mono
098893,unos,44,1,item_8,felicitous,mono
098893,unos,44,1,item_9,felicitous,mono
098893,unos,44,0,item_10,felicitous,mono
098893,unos,34,1,item_1,infelicitous,mono
098893,unos,34,1,item_2,infelicitous,mono
098893,unos,34,1,item_3,infelicitous,mono
098893,unos,34,1,item_4,infelicitous,mono
098893,unos,34,1,item_5,infelicitous,mono
098893,unos,34,1,item_6,infelicitous,mono
098893,unos,34,1,item_7,infelicitous,mono
098893,unos,34,1,item_8,infelicitous,mono
098893,unos,34,0,item_9,infelicitous,mono
098893,unos,34,0,item_10,infelicitous,mono
094013,algunos,44,1,item_1,felicitous,mono
094013,algunos,44,1,item_2,felicitous,mono
094013,algunos,44,1,item_3,felicitous,mono
094013,algunos,44,1,item_4,felicitous,mono
094013,algunos,44,1,item_5,felicitous,mono
094013,algunos,44,1,item_6,felicitous,mono
094013,algunos,44,0,item_7,felicitous,mono
094013,algunos,44,0,item_8,felicitous,mono
094013,algunos,44,0,item_9,felicitous,mono
094013,algunos,44,0,item_10,felicitous,mono
094013,algunos,34,1,item_1,infelicitous,mono
094013,algunos,34,1,item_2,infelicitous,mono
094013,algunos,34,1,item_3,infelicitous,mono
094013,algunos,34,1,item_4,infelicitous,mono
094013,algunos,34,1,item_5,infelicitous,mono
094013,algunos,34,1,item_6,infelicitous,mono
094013,algunos,34,1,item_7,infelicitous,mono
094013,algunos,34,1,item_8,infelicitous,mono
094013,algunos,34,1,item_9,infelicitous,mono
094013,algunos,34,1,item_10,infelicitous,mono
094013,unos,44,1,item_1,felicitous,mono
094013,unos,44,1,item_2,felicitous,mono
094013,unos,44,1,item_3,felicitous,mono
094013,unos,44,1,item_4,felicitous,mono
094013,unos,44,1,item_5,felicitous,mono
094013,unos,44,1,item_6,felicitous,mono
094013,unos,44,1,item_7,felicitous,mono
094013,unos,44,1,item_8,felicitous,mono
094013,unos,44,1,item_9,felicitous,mono
094013,unos,44,0,item_10,felicitous,mono
094013,unos,34,1,item_1,infelicitous,mono
094013,unos,34,1,item_2,infelicitous,mono
094013,unos,34,1,item_3,infelicitous,mono
094013,unos,34,1,item_4,infelicitous,mono
094013,unos,34,1,item_5,infelicitous,mono
094013,unos,34,1,item_6,infelicitous,mono
094013,unos,34,1,item_7,infelicitous,mono
094013,unos,34,1,item_8,infelicitous,mono
094013,unos,34,0,item_9,infelicitous,mono
094013,unos,34,0,item_10,infelicitous,mono
094154,algunos,44,1,item_1,felicitous,mono
094154,algunos,44,1,item_2,felicitous,mono
094154,algunos,44,1,item_3,felicitous,mono
094154,algunos,44,1,item_4,felicitous,mono
094154,algunos,44,1,item_5,felicitous,mono
094154,algunos,44,1,item_6,felicitous,mono
094154,algunos,44,1,item_7,felicitous,mono
094154,algunos,44,0,item_8,felicitous,mono
094154,algunos,44,0,item_9,felicitous,mono
094154,algunos,44,0,item_10,felicitous,mono
094154,algunos,34,1,item_1,infelicitous,mono
094154,algunos,34,1,item_2,infelicitous,mono
094154,algunos,34,1,item_3,infelicitous,mono
094154,algunos,34,1,item_4,infelicitous,mono
094154,algunos,34,1,item_5,infelicitous,mono
094154,algunos,34,1,item_6,infelicitous,mono
094154,algunos,34,1,item_7,infelicitous,mono
094154,algunos,34,1,item_8,infelicitous,mono
094154,algunos,34,1,item_9,infelicitous,mono
094154,algunos,34,0,item_10,infelicitous,mono
094154,unos,44,1,item_1,felicitous,mono
094154,unos,44,1,item_2,felicitous,mono
094154,unos,44,1,item_3,felicitous,mono
094154,unos,44,1,item_4,felicitous,mono
094154,unos,44,1,item_5,felicitous,mono
094154,unos,44,1,item_6,felicitous,mono
094154,unos,44,1,item_7,felicitous,mono
094154,unos,44,1,item_8,felicitous,mono
094154,unos,44,0,item_9,felicitous,mono
094154,unos,44,0,item_10,felicitous,mono
094154,unos,34,1,item_1,infelicitous,mono
094154,unos,34,1,item_2,infelicitous,mono
094154,unos,34,1,item_3,infelicitous,mono
094154,unos,34,1,item_4,infelicitous,mono
094154,unos,34,1,item_5,infelicitous,mono
094154,unos,34,1,item_6,infelicitous,mono
094154,unos,34,1,item_7,infelicitous,mono
094154,unos,34,1,item_8,infelicitous,mono
094154,unos,34,0,item_9,infelicitous,mono
094154,unos,34,0,item_10,infelicitous,mono
098405,algunos,44,1,item_1,felicitous,mono
098405,algunos,44,1,item_2,felicitous,mono
098405,algunos,44,1,item_3,felicitous,mono
098405,algunos,44,1,item_4,felicitous,mono
098405,algunos,44,1,item_5,felicitous,mono
098405,algunos,44,1,item_6,felicitous,mono
098405,algunos,44,1,item_7,felicitous,mono
098405,algunos,44,1,item_8,felicitous,mono
098405,algunos,44,0,item_9,felicitous,mono
098405,algunos,44,0,item_10,felicitous,mono
098405,algunos,34,1,item_1,infelicitous,mono
098405,algunos,34,1,item_2,infelicitous,mono
098405,algunos,34,1,item_3,infelicitous,mono
098405,algunos,34,1,item_4,infelicitous,mono
098405,algunos,34,1,item_5,infelicitous,mono
098405,algunos,34,1,item_6,infelicitous,mono
098405,algunos,34,1,item_7,infelicitous,mono
098405,algunos,34,1,item_8,infelicitous,mono
098405,algunos,34,1,item_9,infelicitous,mono
098405,algunos,34,0,item_10,infelicitous,mono
098405,unos,44,1,item_1,felicitous,mono
098405,unos,44,1,item_2,felicitous,mono
098405,unos,44,1,item_3,felicitous,mono
098405,unos,44,1,item_4,felicitous,mono
098405,unos,44,1,item_5,felicitous,mono
098405,unos,44,1,item_6,felicitous,mono
098405,unos,44,1,item_7,felicitous,mono
098405,unos,44,1,item_8,felicitous,mono
098405,unos,44,1,item_9,felicitous,mono
098405,unos,44,0,item_10,felicitous,mono
098405,unos,34,1,item_1,infelicitous,mono
098405,unos,34,1,item_2,infelicitous,mono
098405,unos,34,1,item_3,infelicitous,mono
098405,unos,34,1,item_4,infelicitous,mono
098405,unos,34,1,item_5,infelicitous,mono
098405,unos,34,1,item_6,infelicitous,mono
098405,unos,34,1,item_7,infelicitous,mono
098405,unos,34,1,item_8,infelicitous,mono
098405,unos,34,1,item_9,infelicitous,mono
098405,unos,34,0,item_10,infelicitous,mono
097120,algunos,44,1,item_1,felicitous,mono
097120,algunos,44,1,item_2,felicitous,mono
097120,algunos,44,1,item_3,felicitous,mono
097120,algunos,44,1,item_4,felicitous,mono
097120,algunos,44,1,item_5,felicitous,mono
097120,algunos,44,1,item_6,felicitous,mono
097120,algunos,44,1,item_7,felicitous,mono
097120,algunos,44,0,item_8,felicitous,mono
097120,algunos,44,0,item_9,felicitous,mono
097120,algunos,44,0,item_10,felicitous,mono
097120,algunos,34,1,item_1,infelicitous,mono
097120,algunos,34,1,item_2,infelicitous,mono
097120,algunos,34,1,item_3,infelicitous,mono
097120,algunos,34,1,item_4,infelicitous,mono
097120,algunos,34,1,item_5,infelicitous,mono
097120,algunos,34,1,item_6,infelicitous,mono
097120,algunos,34,1,item_7,infelicitous,mono
097120,algunos,34,1,item_8,infelicitous,mono
097120,algunos,34,1,item_9,infelicitous,mono
097120,algunos,34,0,item_10,infelicitous,mono
097120,unos,44,1,item_1,felicitous,mono
097120,unos,44,1,item_2,felicitous,mono
097120,unos,44,1,item_3,felicitous,mono
097120,unos,44,1,item_4,felicitous,mono
097120,unos,44,1,item_5,felicitous,mono
097120,unos,44,1,item_6,felicitous,mono
097120,unos,44,1,item_7,felicitous,mono
097120,unos,44,1,item_8,felicitous,mono
097120,unos,44,0,item_9,felicitous,mono
097120,unos,44,0,item_10,felicitous,mono
097120,unos,34,1,item_1,infelicitous,mono
097120,unos,34,1,item_2,infelicitous,mono
097120,unos,34,1,item_3,infelicitous,mono
097120,unos,34,1,item_4,infelicitous,mono
097120,unos,34,1,item_5,infelicitous,mono
097120,unos,34,1,item_6,infelicitous,mono
097120,unos,34,1,item_7,infelicitous,mono
097120,unos,34,1,item_8,infelicitous,mono
097120,unos,34,1,item_9,infelicitous,mono
097120,unos,34,0,item_10,infelicitous,mono
095772,algunos,44,1,item_1,felicitous,mono
095772,algunos,44,1,item_2,felicitous,mono
095772,algunos,44,1,item_3,felicitous,mono
095772,algunos,44,1,item_4,felicitous,mono
095772,algunos,44,1,item_5,felicitous,mono
095772,algunos,44,1,item_6,felicitous,mono
095772,algunos,44,1,item_7,felicitous,mono
095772,algunos,44,0,item_8,felicitous,mono
095772,algunos,44,0,item_9,felicitous,mono
095772,algunos,44,0,item_10,felicitous,mono
095772,algunos,34,1,item_1,infelicitous,mono
095772,algunos,34,1,item_2,infelicitous,mono
095772,algunos,34,1,item_3,infelicitous,mono
095772,algunos,34,1,item_4,infelicitous,mono
095772,algunos,34,1,item_5,infelicitous,mono
095772,algunos,34,1,item_6,infelicitous,mono
095772,algunos,34,1,item_7,infelicitous,mono
095772,algunos,34,1,item_8,infelicitous,mono
095772,algunos,34,1,item_9,infelicitous,mono
095772,algunos,34,0,item_10,infelicitous,mono
095772,unos,44,1,item_1,felicitous,mono
095772,unos,44,1,item_2,felicitous,mono
095772,unos,44,1,item_3,felicitous,mono
095772,unos,44,1,item_4,felicitous,mono
095772,unos,44,1,item_5,felicitous,mono
095772,unos,44,1,item_6,felicitous,mono
095772,unos,44,1,item_7,felicitous,mono
095772,unos,44,1,item_8,felicitous,mono
095772,unos,44,1,item_9,felicitous,mono
095772,unos,44,0,item_10,felicitous,mono
095772,unos,34,1,item_1,infelicitous,mono
095772,unos,34,1,item_2,infelicitous,mono
095772,unos,34,1,item_3,infelicitous,mono
095772,unos,34,1,item_4,infelicitous,mono
095772,unos,34,1,item_5,infelicitous,mono
095772,unos,34,1,item_6,infelicitous,mono
095772,unos,34,1,item_7,infelicitous,mono
095772,unos,34,1,item_8,infelicitous,mono
095772,unos,34,1,item_9,infelicitous,mono
095772,unos,34,0,item_10,infelicitous,mono
099547,algunos,44,1,item_1,felicitous,mono
099547,algunos,44,1,item_2,felicitous,mono
099547,algunos,44,1,item_3,felicitous,mono
099547,algunos,44,1,item_4,felicitous,mono
099547,algunos,44,1,item_5,felicitous,mono
099547,algunos,44,1,item_6,felicitous,mono
099547,algunos,44,0,item_7,felicitous,mono
099547,algunos,44,0,item_8,felicitous,mono
099547,algunos,44,0,item_9,felicitous,mono
099547,algunos,44,0,item_10,felicitous,mono
099547,algunos,34,1,item_1,infelicitous,mono
099547,algunos,34,1,item_2,infelicitous,mono
099547,algunos,34,1,item_3,infelicitous,mono
099547,algunos,34,1,item_4,infelicitous,mono
099547,algunos,34,1,item_5,infelicitous,mono
099547,algunos,34,1,item_6,infelicitous,mono
099547,algunos,34,1,item_7,infelicitous,mono
099547,algunos,34,1,item_8,infelicitous,mono
099547,algunos,34,1,item_9,infelicitous,mono
099547,algunos,34,0,item_10,infelicitous,mono
099547,unos,44,1,item_1,felicitous,mono
099547,unos,44,1,item_2,felicitous,mono
099547,unos,44,1,item_3,felicitous,mono
099547,unos,44,1,item_4,felicitous,mono
099547,unos,44,1,item_5,felicitous,mono
099547,unos,44,1,item_6,felicitous,mono
099547,unos,44,1,item_7,felicitous,mono
099547,unos,44,1,item_8,felicitous,mono
099547,unos,44,1,item_9,felicitous,mono
099547,unos,44,0,item_10,felicitous,mono
099547,unos,34,1,item_1,infelicitous,mono
099547,unos,34,1,item_2,infelicitous,mono
099547,unos,34,1,item_3,infelicitous,mono
099547,unos,34,1,item_4,infelicitous,mono
099547,unos,34,1,item_5,infelicitous,mono
099547,unos,34,1,item_6,infelicitous,mono
099547,unos,34,1,item_7,infelicitous,mono
099547,unos,34,1,item_8,infelicitous,mono
099547,unos,34,1,item_9,infelicitous,mono
099547,unos,34,0,item_10,infelicitous,mono
099828,algunos,44,1,item_1,felicitous,mono
099828,algunos,44,1,item_2,felicitous,mono
099828,algunos,44,1,item_3,felicitous,mono
099828,algunos,44,1,item_4,felicitous,mono
099828,algunos,44,1,item_5,felicitous,mono
099828,algunos,44,1,item_6,felicitous,mono
099828,algunos,44,1,item_7,felicitous,mono
099828,algunos,44,0,item_8,felicitous,mono
099828,algunos,44,0,item_9,felicitous,mono
099828,algunos,44,0,item_10,felicitous,mono
099828,algunos,34,1,item_1,infelicitous,mono
099828,algunos,34,1,item_2,infelicitous,mono
099828,algunos,34,1,item_3,infelicitous,mono
099828,algunos,34,1,item_4,infelicitous,mono
099828,algunos,34,1,item_5,infelicitous,mono
099828,algunos,34,1,item_6,infelicitous,mono
099828,algunos,34,1,item_7,infelicitous,mono
099828,algunos,34,1,item_8,infelicitous,mono
099828,algunos,34,1,item_9,infelicitous,mono
099828,algunos,34,0,item_10,infelicitous,mono
099828,unos,44,1,item_1,felicitous,mono
099828,unos,44,1,item_2,felicitous,mono
099828,unos,44,1,item_3,felicitous,mono
099828,unos,44,1,item_4,felicitous,mono
099828,unos,44,1,item_5,felicitous,mono
099828,unos,44,1,item_6,felicitous,mono
099828,unos,44,1,item_7,felicitous,mono
099828,unos,44,1,item_8,felicitous,mono
099828,unos,44,1,item_9,felicitous,mono
099828,unos,44,0,item_10,felicitous,mono
099828,unos,34,1,item_1,infelicitous,mono
099828,unos,34,1,item_2,infelicitous,mono
099828,unos,34,1,item_3,infelicitous,mono
099828,unos,34,1,item_4,infelicitous,mono
099828,unos,34,1,item_5,infelicitous,mono
099828,unos,34,1,item_6,infelicitous,mono
099828,unos,34,1,item_7,infelicitous,mono
099828,unos,34,1,item_8,infelicitous,mono
099828,unos,34,0,item_9,infelicitous,mono
099828,unos,34,0,item_10,infelicitous,mono
095885,algunos,44,1,item_1,felicitous,mono
095885,algunos,44,1,item_2,felicitous,mono
095885,algunos,44,1,item_3,felicitous,mono
095885,algunos,44,1,item_4,felicitous,mono
095885,algunos,44,1,item_5,felicitous,mono
095885,algunos,44,1,item_6,felicitous,mono
095885,algunos,44,1,item_7,felicitous,mono
095885,algunos,44,0,item_8,felicitous,mono
095885,algunos,44,0,item_9,felicitous,mono
095885,algunos,44,0,item_10,felicitous,mono
095885,algunos,34,1,item_1,infelicitous,mono
095885,algunos,34,1,item_2,infelicitous,mono
095885,algunos,34,1,item_3,infelicitous,mono
095885,algunos,34,1,item_4,infelicitous,mono
095885,algunos,34,1,item_5,infelicitous,mono
095885,algunos,34,1,item_6,infelicitous,mono
095885,algunos,34,1,item_7,infelicitous,mono
095885,algunos,34,1,item_8,infelicitous,mono
095885,algunos,34,1,item_9,infelicitous,mono
095885,algunos,34,0,item_10,infelicitous,mono
095885,unos,44,1,item_1,felicitous,mono
